uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type|
005161522|005161522|005161522_000001|Nacimientos_1942,v. CHON-N-L012  - DGS(005161522)|Nacimientos_1942,v. CHON-N-L012  - DGS(005161522)|ES|Español|1942|Chongoyape, Chiclayo, Lambayeque, Perú|Nacimientos|v. CHON-N-L012 |Nacimientos-1942|
005161523|005161523|005161523_000001|Nacimientos_1943,v. CHON-N-L013  - DGS(005161523)|Nacimientos_1943,v. CHON-N-L013  - DGS(005161523)|ES|Español|1943|Chongoyape, Chiclayo, Lambayeque, Perú|Nacimientos|v. CHON-N-L013 |Nacimientos-1943|
005161524|005161524|005161524_000001|Nacimientos_1944,v. CHON-N-L014  - DGS(005161524)|Nacimientos_1944,v. CHON-N-L014  - DGS(005161524)|ES|Español|1944|Chongoyape, Chiclayo, Lambayeque, Perú|Nacimientos|v. CHON-N-L014 |Nacimientos-1944|
005161525|005161525|005161525_000001|Nacimientos_1946,v. CHON-N-L014A  - DGS(005161525)|Nacimientos_1946,v. CHON-N-L014A  - DGS(005161525)|ES|Español|1946|Chongoyape, Chiclayo, Lambayeque, Perú|Nacimientos|v. CHON-N-L014A |Nacimientos-ene 1945—abr 1946|
005161526|005161526|005161526_000001|Nacimientos_1949,v. CHON-N-L015  - DGS(005161526)|Nacimientos_1949,v. CHON-N-L015  - DGS(005161526)|ES|Español|1949|Chongoyape, Chiclayo, Lambayeque, Perú|Nacimientos|v. CHON-N-L015 |Nacimientos-ene 1948—feb 1949|
005161527|005161527|005161527_000001|Nacimientos_1950,v. CHON-N-L016  - DGS(005161527)|Nacimientos_1950,v. CHON-N-L016  - DGS(005161527)|ES|Español|1950|Chongoyape, Chiclayo, Lambayeque, Perú|Nacimientos|v. CHON-N-L016 |Nacimientos-feb 1949—feb 1950|
005161528|005161528|005161528_000001|Nacimientos_1952,v. CHON-N-L017  - DGS(005161528)|Nacimientos_1952,v. CHON-N-L017  - DGS(005161528)|ES|Español|1952|Chongoyape, Chiclayo, Lambayeque, Perú|Nacimientos|v. CHON-N-L017 |Nacimientos-abr 1951—jun 1952|
005161529|005161529|005161529_000001|Nacimientos_1953,v. CHON-N-L018  - DGS(005161529)|Nacimientos_1953,v. CHON-N-L018  - DGS(005161529)|ES|Español|1953|Chongoyape, Chiclayo, Lambayeque, Perú|Nacimientos|v. CHON-N-L018 |Nacimientos-jun 1952—may 1953|
005161530|005161530|005161530_000001|Nacimientos_1909,v. JA-N-L001  - DGS(005161530)|Nacimientos_1909,v. JA-N-L001  - DGS(005161530)|ES|Español|1909|Jayanca, Lambayeque, Lambayeque, Perú|Nacimientos|v. JA-N-L001 |Nacimientos-oct 1907—feb 1909|
005161531|005161531|005161531_000001|Nacimientos_1934,v. MO-N-L011  - DGS(005161531)|Nacimientos_1934,v. MO-N-L011  - DGS(005161531)|ES|Español|1934|Mochumí, Lambayeque, Lambayeque, Perú|Nacimientos|v. MO-N-L011 |Nacimientos-jun 1932—feb 1934|
005161532|005161532|005161532_000001|Matrimonios_1943,v. MOT-M-L011  - DGS(005161532)|Matrimonios_1943,v. MOT-M-L011  - DGS(005161532)|ES|Español|1943|Motupe, Lambayeque, Lambayeque, Perú|Matrimonios|v. MOT-M-L011 |Matrimonios-feb 1943—oct 1943|
005161533|005161533|005161533_000001|Nacimientos_1926,v. PI-N-L001  - DGS(005161533)|Nacimientos_1926,v. PI-N-L001  - DGS(005161533)|ES|Español|1926|Pimentel, Chiclayo, Lambayeque, Perú|Nacimientos|v. PI-N-L001 |Nacimientos-ene 1923—feb 1926|
005161634|005161634|005161634_000001|Certificados de defunción_1955,v. CUJ-D-L001  - DGS(005161634)|Certificados de defunción_1955,v. CUJ-D-L001  - DGS(005161634)|ES|Español|1955|Cujillo, Cutervo, Cajamarca, Perú|Certificados de defunción|v. CUJ-D-L001 |Certificados de defunción-1955|
005161635|005161635|005161635_000001|Matrimonios_1954,v. CUJ-M-L001  - DGS(005161635)|Matrimonios_1954,v. CUJ-M-L001  - DGS(005161635)|ES|Español|1954|Cujillo, Cutervo, Cajamarca, Perú|Matrimonios|v. CUJ-M-L001 |Matrimonios-1954|
005161636|005161636|005161636_000001|Nacimientos_1957,v. CUJ-N-L001  - DGS(005161636)|Nacimientos_1957,v. CUJ-N-L001  - DGS(005161636)|ES|Español|1957|Cujillo, Cutervo, Cajamarca, Perú|Nacimientos|v. CUJ-N-L001 |Nacimientos-1957|
005161637|005161637|005161637_000001|Certificados de defunción_1943,v. CUT-D-L001  - DGS(005161637)|Certificados de defunción_1943,v. CUT-D-L001  - DGS(005161637)|ES|Español|1943|Cutervo, Cajamarca, Perú|Certificados de defunción|v. CUT-D-L001 |Certificados de defunción-1943|
005161638|005161638|005161638_000001|Certificados de defunción_1946,v. CUT-D-L002  - DGS(005161638)|Certificados de defunción_1946,v. CUT-D-L002  - DGS(005161638)|ES|Español|1946|Cutervo, Cajamarca, Perú|Certificados de defunción|v. CUT-D-L002 |Certificados de defunción-1945—1946|
005161639|005161639|005161639_000001|Certificados de defunción_1954,v. CUT-D-L003  - DGS(005161639)|Certificados de defunción_1954,v. CUT-D-L003  - DGS(005161639)|ES|Español|1954|Cutervo, Cajamarca, Perú|Certificados de defunción|v. CUT-D-L003 |Certificados de defunción-1952—1954|
005161640|005161640|005161640_000001|Certificados de defunción_1956,v. CUT-D-L004  - DGS(005161640)|Certificados de defunción_1956,v. CUT-D-L004  - DGS(005161640)|ES|Español|1956|Cutervo, Cajamarca, Perú|Certificados de defunción|v. CUT-D-L004 |Certificados de defunción-1954—1956|
005161641|005161641|005161641_000001|Matrimonios_1953,v. CUT-M-L001  - DGS(005161641)|Matrimonios_1953,v. CUT-M-L001  - DGS(005161641)|ES|Español|1953|Cutervo, Cajamarca, Perú|Matrimonios|v. CUT-M-L001 |Matrimonios-1950—1953|
005161642|005161642|005161642_000001|Matrimonios_1959,v. CUT-M-L002  - DGS(005161642)|Matrimonios_1959,v. CUT-M-L002  - DGS(005161642)|ES|Español|1959|Cutervo, Cajamarca, Perú|Matrimonios|v. CUT-M-L002 |Matrimonios-1953—1959|
005161643|005161643|005161643_000001|Matrimonios_1969,v. CUT-M-L003  - DGS(005161643)|Matrimonios_1969,v. CUT-M-L003  - DGS(005161643)|ES|Español|1969|Cutervo, Cajamarca, Perú|Matrimonios|v. CUT-M-L003 |Matrimonios-1965—1969|
005161644|005161644|005161644_000001|Nacimientos_1938,v. CUT-N-L001  - DGS(005161644)|Nacimientos_1938,v. CUT-N-L001  - DGS(005161644)|ES|Español|1938|Cutervo, Cajamarca, Perú|Nacimientos|v. CUT-N-L001 |Nacimientos-1938|
005161645|005161645|005161645_000001|Nacimientos_1948,v. CUT-N-L002  - DGS(005161645)|Nacimientos_1948,v. CUT-N-L002  - DGS(005161645)|ES|Español|1948|Cutervo, Cajamarca, Perú|Nacimientos|v. CUT-N-L002 |Nacimientos-1947—1948|
005161646|005161646|005161646_000001|Nacimientos_1953,v. CUT-N-L003  - DGS(005161646)|Nacimientos_1953,v. CUT-N-L003  - DGS(005161646)|ES|Español|1953|Cutervo, Cajamarca, Perú|Nacimientos|v. CUT-N-L003 |Nacimientos-1952—1953|
005161647|005161647|005161647_000001|Nacimientos_1966,v. CUT-N-L004  - DGS(005161647)|Nacimientos_1966,v. CUT-N-L004  - DGS(005161647)|ES|Español|1966|Cutervo, Cajamarca, Perú|Nacimientos|v. CUT-N-L004 |Nacimientos-1965—1966|
005161648|005161648|005161648_000001|Nacimientos_1968,v. PA-N-L034  - DGS(005161648)|Nacimientos_1968,v. PA-N-L034  - DGS(005161648)|ES|Español|1968|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L034 |Nacimientos-1967—1968|
005161649|005161649|005161649_000001|Nacimientos_1969,v. PA-N-L035  - DGS(005161649)|Nacimientos_1969,v. PA-N-L035  - DGS(005161649)|ES|Español|1969|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L035 |Nacimientos-1969|
005161650|005161650|005161650_000001|Nacimientos_1969,v. PA-N-L036  - DGS(005161650)|Nacimientos_1969,v. PA-N-L036  - DGS(005161650)|ES|Español|1969|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L036 |Nacimientos-1968—1969|
005161651|005161651|005161651_000001|Nacimientos_1970,v. PA-N-L037  - DGS(005161651)|Nacimientos_1970,v. PA-N-L037  - DGS(005161651)|ES|Español|1970|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L037 |Nacimientos-1970|
005161652|005161652|005161652_000001|Nacimientos_1971,v. PA-N-L038  - DGS(005161652)|Nacimientos_1971,v. PA-N-L038  - DGS(005161652)|ES|Español|1971|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L038 |Nacimientos-1971|
005161653|005161653|005161653_000001|Nacimientos_1972,v. PA-N-L039  - DGS(005161653)|Nacimientos_1972,v. PA-N-L039  - DGS(005161653)|ES|Español|1972|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L039 |Nacimientos-1972|
005161654|005161654|005161654_000001|Nacimientos_1973,v. PA-N-L040  - DGS(005161654)|Nacimientos_1973,v. PA-N-L040  - DGS(005161654)|ES|Español|1973|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L040 |Nacimientos-1973|
005161655|005161655|005161655_000001|Nacimientos_1974,v. PA-N-L041  - DGS(005161655)|Nacimientos_1974,v. PA-N-L041  - DGS(005161655)|ES|Español|1974|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L041 |Nacimientos-1974|
005161656|005161656|005161656_000001|Nacimientos_1975,v. PA-N-L042  - DGS(005161656)|Nacimientos_1975,v. PA-N-L042  - DGS(005161656)|ES|Español|1975|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L042 |Nacimientos-1975|
005161657|005161657|005161657_000001|Nacimientos_1976,v. PA-N-L043  - DGS(005161657)|Nacimientos_1976,v. PA-N-L043  - DGS(005161657)|ES|Español|1976|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L043 |Nacimientos-1976|
005161658|005161658|005161658_000001|Nacimientos_1977,v. PA-N-L044  - DGS(005161658)|Nacimientos_1977,v. PA-N-L044  - DGS(005161658)|ES|Español|1977|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L044 |Nacimientos-1977|
005161659|005161659|005161659_000001|Nacimientos_1978,v. PA-N-L045  - DGS(005161659)|Nacimientos_1978,v. PA-N-L045  - DGS(005161659)|ES|Español|1978|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L045 |Nacimientos-1978|
005161660|005161660|005161660_000001|Nacimientos_1979,v. PA-N-L046  - DGS(005161660)|Nacimientos_1979,v. PA-N-L046  - DGS(005161660)|ES|Español|1979|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L046 |Nacimientos-1979|
005161661|005161661|005161661_000001|Nacimientos_1980,v. PA-N-L047  - DGS(005161661)|Nacimientos_1980,v. PA-N-L047  - DGS(005161661)|ES|Español|1980|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L047 |Nacimientos-1980|
005161662|005161662|005161662_000001|Nacimientos_1980,v. PA-N-L048  - DGS(005161662)|Nacimientos_1980,v. PA-N-L048  - DGS(005161662)|ES|Español|1980|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L048 |Nacimientos-1980|
005161663|005161663|005161663_000001|Nacimientos_1981,v. PA-N-L049  - DGS(005161663)|Nacimientos_1981,v. PA-N-L049  - DGS(005161663)|ES|Español|1981|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L049 |Nacimientos-1981|
005161664|005161664|005161664_000001|Nacimientos_1982,v. PA-N-L050  - DGS(005161664)|Nacimientos_1982,v. PA-N-L050  - DGS(005161664)|ES|Español|1982|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L050 |Nacimientos-1982|
005161665|005161665|005161665_000001|Nacimientos_1983,v. PA-N-L051  - DGS(005161665)|Nacimientos_1983,v. PA-N-L051  - DGS(005161665)|ES|Español|1983|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L051 |Nacimientos-1982—1983|
005161666|005161666|005161666_000001|Nacimientos_1984,v. PA-N-L052  - DGS(005161666)|Nacimientos_1984,v. PA-N-L052  - DGS(005161666)|ES|Español|1984|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L052 |Nacimientos-1983—1984|
005161667|005161667|005161667_000001|Nacimientos_1984,v. PA-N-L053  - DGS(005161667)|Nacimientos_1984,v. PA-N-L053  - DGS(005161667)|ES|Español|1984|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L053 |Nacimientos-1984|
005161668|005161668|005161668_000001|Nacimientos_1985,v. PA-N-L054  - DGS(005161668)|Nacimientos_1985,v. PA-N-L054  - DGS(005161668)|ES|Español|1985|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L054 |Nacimientos-1985|
005161669|005161669|005161669_000001|Nacimientos_1986,v. PA-N-L055  - DGS(005161669)|Nacimientos_1986,v. PA-N-L055  - DGS(005161669)|ES|Español|1986|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L055 |Nacimientos-1985—1986|
005161670|005161670|005161670_000001|Nacimientos_1986,v. PA-N-L056  - DGS(005161670)|Nacimientos_1986,v. PA-N-L056  - DGS(005161670)|ES|Español|1986|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L056 |Nacimientos-1986|
005161671|005161671|005161671_000001|Nacimientos_1987,v. PA-N-L057  - DGS(005161671)|Nacimientos_1987,v. PA-N-L057  - DGS(005161671)|ES|Español|1987|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L057 |Nacimientos-1987|
005161672|005161672|005161672_000001|Nacimientos_1989,v. PA-N-L058  - DGS(005161672)|Nacimientos_1989,v. PA-N-L058  - DGS(005161672)|ES|Español|1989|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L058 |Nacimientos-1988—1989|
005161673|005161673|005161673_000001|Nacimientos_1990,v. PA-N-L059  - DGS(005161673)|Nacimientos_1990,v. PA-N-L059  - DGS(005161673)|ES|Español|1990|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L059 |Nacimientos-1989—1990|
005161674|005161674|005161674_000001|Nacimientos_1991,v. PA-N-L060  - DGS(005161674)|Nacimientos_1991,v. PA-N-L060  - DGS(005161674)|ES|Español|1991|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L060 |Nacimientos-1990—1991|
005161675|005161675|005161675_000001|Nacimientos_1992,v. PA-N-L061  - DGS(005161675)|Nacimientos_1992,v. PA-N-L061  - DGS(005161675)|ES|Español|1992|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L061 |Nacimientos-1991—1992|
005161676|005161676|005161676_000001|Nacimientos_1991,v. PA-N-L063  - DGS(005161676)|Nacimientos_1991,v. PA-N-L063  - DGS(005161676)|ES|Español|1991|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L063 |Nacimientos-1991|
005161677|005161677|005161677_000001|Nacimientos_1994,v. PA-N-L064  - DGS(005161677)|Nacimientos_1994,v. PA-N-L064  - DGS(005161677)|ES|Español|1994|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L064 |Nacimientos-1992—1994|
005161678|005161678|005161678_000001|Nacimientos_1994,v. PA-N-L065  - DGS(005161678)|Nacimientos_1994,v. PA-N-L065  - DGS(005161678)|ES|Español|1994|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L065 |Nacimientos-1994|
005161679|005161679|005161679_000001|Nacimientos_1995,v. PA-N-L066  - DGS(005161679)|Nacimientos_1995,v. PA-N-L066  - DGS(005161679)|ES|Español|1995|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L066 |Nacimientos-1995|
005161680|005161680|005161680_000001|Nacimientos_1957,v. SCR-N-L001  - DGS(005161680)|Nacimientos_1957,v. SCR-N-L001  - DGS(005161680)|ES|Español|1957|Santa Cruz, Cajamarca, Perú|Nacimientos|v. SCR-N-L001 |Nacimientos-1955—1957|
005161681|005161681|005161681_000001|Nacimientos_1957,v. SOCT-N-L001 - DGS(005161681)|Nacimientos_1957,v. SOCT-N-L001 - DGS(005161681)|ES|Español|1957|Sócota, Sócota, Cutervo, Cajamarca, Perú|Nacimientos|v. SOCT-N-L001|Nacimientos-1956—1957|
005161682|005161682|005161682_000001|Nacimientos_1964,v. SOCT-N-L002 - DGS(005161682)|Nacimientos_1964,v. SOCT-N-L002 - DGS(005161682)|ES|Español|1964|Sócota, Sócota, Cutervo, Cajamarca, Perú|Nacimientos|v. SOCT-N-L002|Nacimientos-1964|
005161683|005161683|005161683_000001|Matrimonios_1943,v. CHON-M-L008  - DGS(005161683)|Matrimonios_1943,v. CHON-M-L008  - DGS(005161683)|ES|Español|1943|Chongoyape, Chiclayo, Lambayeque, Perú|Matrimonios|v. CHON-M-L008 |Matrimonios-feb 1943—nov 1943|
005161684|005161684|005161684_000001|Certificados de defunción_1912,v. JA-D-L001  - DGS(005161684)|Certificados de defunción_1912,v. JA-D-L001  - DGS(005161684)|ES|Español|1912|Jayanca, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. JA-D-L001 |Certificados de defunción-nov 1907—may 1912|
005161685|005161685|005161685_000001|Certificados de defunción_1917,v. JA-D-L002  - DGS(005161685)|Certificados de defunción_1917,v. JA-D-L002  - DGS(005161685)|ES|Español|1917|Jayanca, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. JA-D-L002 |Certificados de defunción-abr 1913—abr 1917|
005161686|005161686|005161686_000001|Certificados de defunción_1934,v. JA-D-L003  - DGS(005161686)|Certificados de defunción_1934,v. JA-D-L003  - DGS(005161686)|ES|Español|1934|Jayanca, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. JA-D-L003 |Certificados de defunción-jun 1933—dic 1934|
005161687|005161687|005161687_000001|Certificados de defunción_1938,v. JA-D-L004  - DGS(005161687)|Certificados de defunción_1938,v. JA-D-L004  - DGS(005161687)|ES|Español|1938|Jayanca, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. JA-D-L004 |Certificados de defunción-dic 1934—dic 1938|
005161688|005161688|005161688_000001|Certificados de defunción_1940,v. JA-D-L005  - DGS(005161688)|Certificados de defunción_1940,v. JA-D-L005  - DGS(005161688)|ES|Español|1940|Jayanca, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. JA-D-L005 |Certificados de defunción-1939—1940|
005161689|005161689|005161689_000001|Certificados de defunción_1940,v. JA-D-L006  - DGS(005161689)|Certificados de defunción_1940,v. JA-D-L006  - DGS(005161689)|ES|Español|1940|Jayanca, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. JA-D-L006 |Certificados de defunción-1940|
005161690|005161690|005161690_000001|Certificados de defunción_1941,v. JA-D-L007  - DGS(005161690)|Certificados de defunción_1941,v. JA-D-L007  - DGS(005161690)|ES|Español|1941|Jayanca, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. JA-D-L007 |Certificados de defunción-1941|
005161691|005161691|005161691_000001|Certificados de defunción_1942,v. JA-D-L008  - DGS(005161691)|Certificados de defunción_1942,v. JA-D-L008  - DGS(005161691)|ES|Español|1942|Jayanca, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. JA-D-L008 |Certificados de defunción-1942|
005161692|005161692|005161692_000001|Certificados de defunción_1943,v. JA-D-L009  - DGS(005161692)|Certificados de defunción_1943,v. JA-D-L009  - DGS(005161692)|ES|Español|1943|Jayanca, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. JA-D-L009 |Certificados de defunción-1943|
005161693|005161693|005161693_000001|Certificados de defunción_1944,v. JA-D-L010  - DGS(005161693)|Certificados de defunción_1944,v. JA-D-L010  - DGS(005161693)|ES|Español|1944|Jayanca, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. JA-D-L010 |Certificados de defunción-ene 1944|
005161694|005161694|005161694_000001|Certificados de defunción_1948,v. JA-D-L013  - DGS(005161694)|Certificados de defunción_1948,v. JA-D-L013  - DGS(005161694)|ES|Español|1948|Jayanca, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. JA-D-L013 |Certificados de defunción-ene 1947—ene 1948|
005161695|005161695|005161695_000001|Matrimonios_1923,v. JA-M-L001  - DGS(005161695)|Matrimonios_1923,v. JA-M-L001  - DGS(005161695)|ES|Español|1923|Jayanca, Lambayeque, Lambayeque, Perú|Matrimonios|v. JA-M-L001 |Matrimonios-may 1908—dic 1923|
005161696|005161696|005161696_000001|Matrimonios_1941,v. JA-M-L002  - DGS(005161696)|Matrimonios_1941,v. JA-M-L002  - DGS(005161696)|ES|Español|1941|Jayanca, Lambayeque, Lambayeque, Perú|Matrimonios|v. JA-M-L002 |Matrimonios-mar 1941—dic 1941|
005161697|005161697|005161697_000001|Matrimonios_1943,v. JA-M-L003  - DGS(005161697)|Matrimonios_1943,v. JA-M-L003  - DGS(005161697)|ES|Español|1943|Jayanca, Lambayeque, Lambayeque, Perú|Matrimonios|v. JA-M-L003 |Matrimonios-mar 1943—nov 1943|
005161698|005161698|005161698_000001|Matrimonios_1944,v. JA-M-L004  - DGS(005161698)|Matrimonios_1944,v. JA-M-L004  - DGS(005161698)|ES|Español|1944|Jayanca, Lambayeque, Lambayeque, Perú|Matrimonios|v. JA-M-L004 |Matrimonios-feb 1944—dic 1944|
005161699|005161699|005161699_000001|Matrimonios_1945,v. JA-M-L005  - DGS(005161699)|Matrimonios_1945,v. JA-M-L005  - DGS(005161699)|ES|Español|1945|Jayanca, Lambayeque, Lambayeque, Perú|Matrimonios|v. JA-M-L005 |Matrimonios-1945|
005161700|005161700|005161700_000001|Matrimonios_1946,v. JA-M-L006  - DGS(005161700)|Matrimonios_1946,v. JA-M-L006  - DGS(005161700)|ES|Español|1946|Jayanca, Lambayeque, Lambayeque, Perú|Matrimonios|v. JA-M-L006 |Matrimonios-1946|
005161701|005161701|005161701_000001|Matrimonios_1947,v. JA-M-L007  - DGS(005161701)|Matrimonios_1947,v. JA-M-L007  - DGS(005161701)|ES|Español|1947|Jayanca, Lambayeque, Lambayeque, Perú|Matrimonios|v. JA-M-L007 |Matrimonios-1947|
005161702|005161702|005161702_000001|Nacimientos_1911,v. JA-N-L001A  - DGS(005161702)|Nacimientos_1911,v. JA-N-L001A  - DGS(005161702)|ES|Español|1911|Jayanca, Lambayeque, Lambayeque, Perú|Nacimientos|v. JA-N-L001A |Nacimientos-feb 1909—may 1911|
005161703|005161703|005161703_000001|Nacimientos_1926,v. JA-N-L002  - DGS(005161703)|Nacimientos_1926,v. JA-N-L002  - DGS(005161703)|ES|Español|1926|Jayanca, Lambayeque, Lambayeque, Perú|Nacimientos|v. JA-N-L002 |Nacimientos-ene 1924—mar 1926|
005161704|005161704|005161704_000001|Nacimientos_1929,v. JA-N-L003  - DGS(005161704)|Nacimientos_1929,v. JA-N-L003  - DGS(005161704)|ES|Español|1929|Jayanca, Lambayeque, Lambayeque, Perú|Nacimientos|v. JA-N-L003 |Nacimientos-jul 1927—abr 1929|
005161705|005161705|005161705_000001|Nacimientos_1933,v. JA-N-L004  - DGS(005161705)|Nacimientos_1933,v. JA-N-L004  - DGS(005161705)|ES|Español|1933|Jayanca, Lambayeque, Lambayeque, Perú|Nacimientos|v. JA-N-L004 |Nacimientos-ene 1932—nov 1933|
005161706|005161706|005161706_000001|Nacimientos_1939,v. JA-N-L005  - DGS(005161706)|Nacimientos_1939,v. JA-N-L005  - DGS(005161706)|ES|Español|1939|Jayanca, Lambayeque, Lambayeque, Perú|Nacimientos|v. JA-N-L005 |Nacimientos-dic 1937—dic 1939|
005161707|005161707|005161707_000001|Nacimientos_1940,v. JA-N-L006  - DGS(005161707)|Nacimientos_1940,v. JA-N-L006  - DGS(005161707)|ES|Español|1940|Jayanca, Lambayeque, Lambayeque, Perú|Nacimientos|v. JA-N-L006 |Nacimientos-1939—1940|
005161708|005161708|005161708_000001|Nacimientos_1944,v. JA-N-L007  - DGS(005161708)|Nacimientos_1944,v. JA-N-L007  - DGS(005161708)|ES|Español|1944|Jayanca, Lambayeque, Lambayeque, Perú|Nacimientos|v. JA-N-L007 |Nacimientos-1944|
005161709|005161709|005161709_000001|Nacimientos_1945,v. JA-N-L008  - DGS(005161709)|Nacimientos_1945,v. JA-N-L008  - DGS(005161709)|ES|Español|1945|Jayanca, Lambayeque, Lambayeque, Perú|Nacimientos|v. JA-N-L008 |Nacimientos-1945|
005161710|005161710|005161710_000001|Nacimientos_1946,v. JA-N-L009  - DGS(005161710)|Nacimientos_1946,v. JA-N-L009  - DGS(005161710)|ES|Español|1946|Jayanca, Lambayeque, Lambayeque, Perú|Nacimientos|v. JA-N-L009 |Nacimientos-1946|
005161711|005161711|005161711_000001|Nacimientos_1947,v. JA-N-L010  - DGS(005161711)|Nacimientos_1947,v. JA-N-L010  - DGS(005161711)|ES|Español|1947|Jayanca, Lambayeque, Lambayeque, Perú|Nacimientos|v. JA-N-L010 |Nacimientos-ene 1947—nov 1947|
005161712|005161712|005161712_000001|Nacimientos_1947,v. JA-N-L011  - DGS(005161712)|Nacimientos_1947,v. JA-N-L011  - DGS(005161712)|ES|Español|1947|Jayanca, Lambayeque, Lambayeque, Perú|Nacimientos|v. JA-N-L011 |Nacimientos-nov 1947—dic 1947|
005161713|005161713|005161713_000001|Nacimientos_1933,v. TU-N-L005  - DGS(005161713)|Nacimientos_1933,v. TU-N-L005  - DGS(005161713)|ES|Español|1933|Túcume, Lambayeque, Lambayeque, Perú|Nacimientos|v. TU-N-L005 |Nacimientos-jul 1932—ene 1933|
005161714|005161714|005161714_000001|Nacimientos_1936,v. TU-N-L006  - DGS(005161714)|Nacimientos_1936,v. TU-N-L006  - DGS(005161714)|ES|Español|1936|Túcume, Lambayeque, Lambayeque, Perú|Nacimientos|v. TU-N-L006 |Nacimientos-mar 1936—dic 1936|
005161715|005161715|005161715_000001|Nacimientos_1937,v. TU-N-L007  - DGS(005161715)|Nacimientos_1937,v. TU-N-L007  - DGS(005161715)|ES|Español|1937|Túcume, Lambayeque, Lambayeque, Perú|Nacimientos|v. TU-N-L007 |Nacimientos-dic 1936—nov 1937|
005161716|005161716|005161716_000001|Nacimientos_1939,v. TU-N-L008  - DGS(005161716)|Nacimientos_1939,v. TU-N-L008  - DGS(005161716)|ES|Español|1939|Túcume, Lambayeque, Lambayeque, Perú|Nacimientos|v. TU-N-L008 |Nacimientos-nov 1937—feb 1939|
005161717|005161717|005161717_000001|Nacimientos_1939,v. TU-N-L009  - DGS(005161717)|Nacimientos_1939,v. TU-N-L009  - DGS(005161717)|ES|Español|1939|Túcume, Lambayeque, Lambayeque, Perú|Nacimientos|v. TU-N-L009 |Nacimientos-feb 1939—dic 1939|
005161718|005161718|005161718_000001|Nacimientos_1940,v. TU-N-L010  - DGS(005161718)|Nacimientos_1940,v. TU-N-L010  - DGS(005161718)|ES|Español|1940|Túcume, Lambayeque, Lambayeque, Perú|Nacimientos|v. TU-N-L010 |Nacimientos-1940|
005161719|005161719|005161719_000001|Nacimientos_1942,v. TU-N-L012  - DGS(005161719)|Nacimientos_1942,v. TU-N-L012  - DGS(005161719)|ES|Español|1942|Túcume, Lambayeque, Lambayeque, Perú|Nacimientos|v. TU-N-L012 |Nacimientos-1942|
